temperature_2m_mean,total_precipitation_sum,surface_pressure_mean,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,time
280.5121844482422,0.0164135932903946,94517.09890625,1.8754254150390626,0.8815057373046875,1994-12-08T12:00:00
280.08520751953125,6.495826785908321E-4,94737.48640625,2.080783500671387,0.7452569580078126,1994-12-09T12:00:00
282.0121160888672,1.989277522085331E-5,94929.0684375,0.716771240234375,-0.9586360168457031,1994-12-10T12:00:00
281.29771240234373,9.259579712761479E-6,94949.35375,-1.4050274658203126,-0.9159030151367188,1994-12-11T12:00:00
281.1970520019531,6.84261260630592E-6,94736.7875,-1.6330035400390626,-0.18187744140625,1994-12-12T12:00:00
281.7775439453125,1.275539318612573E-6,94513.96140625,-0.848035888671875,-0.16901756286621095,1994-12-13T12:00:00
281.34247131347655,2.5782033333143772E-5,94239.82515625,0.2805009841918945,-0.0928366470336914,1994-12-14T12:00:00
279.3600598144531,0.0016435934602441193,94245.67453125,-0.019576873779296875,0.3891851806640625,1994-12-15T12:00:00
278.64725524902343,0.001543824743521327,94552.215,-0.9706944656372071,-0.3314600372314453,1994-12-16T12:00:00
278.3533624267578,4.2168262433506243E-4,94391.68859375,-0.4036412811279297,0.03044677734375,1994-12-17T12:00:00
278.2335528564453,0.0015274933263675905,94092.40515625,1.8470611953735352,0.5460504150390625,1994-12-18T12:00:00
277.6517126464844,0.05572355447327482,94040.69734375,1.4170608520507812,-1.1370736312866212,1994-12-19T12:00:00
276.5897521972656,0.002881973981136099,94463.9078125,2.4022204208374025,-1.1931523895263672,1994-12-20T12:00:00
277.1486975097656,1.2147426502906455E-5,94197.59234375,1.8987505340576172,-0.4921922302246094,1994-12-21T12:00:00
277.9280993652344,0.004428904503072317,93732.8215625,1.9560321807861327,-2.2613285064697264,1994-12-22T12:00:00
273.80199279785154,4.22969949624985E-4,93807.4675,-0.0512481689453125,-2.989686088562012,1994-12-23T12:00:00
273.1524560546875,6.016383998996844E-6,93885.9246875,0.1844775390625,-1.4728119277954101,1994-12-24T12:00:00
